Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cadena-lazo-rostro-tallado-pulsera-gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/PULSERA_LAZO_4MM_910d8031-52d2-4019-875c-f3f3c542c7ac.jpg?v=1783193886,5,"",,,,,,,,
cadena-chinesca-3mm-65cm,Cadena Chinesca 3mm 65cm,"",Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,51500,73500,true,false,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_CHINESCA_3MM.png?v=1782307860,1,"",false,,,,kg,,,active
cadena-chinesca-edicion-limitada-hombre,Cadena Chinesca Edición Limitada Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clasico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Chinesca 65 cms disponible en 2 medidas (6mm y 9mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Grosor,4mm/65cm,,,,,,,,,0.0,shopify,deny,manual,59500,85000,true,false,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_CHINA_PREMIUM_6MM.png?v=1782307607,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-chinesca-edicion-limitada-hombre,,,,,,,,,6mm/65cm,,,,,,,,,0.0,shopify,continue,manual,72500,105000,true,false,,,,,,,,,,,,,g,,,
cadena-chinesca-edicion-limitada-hombre,,,,,,,,,8mm/65cm,,,,,,,,,0.0,shopify,deny,manual,84000,120000,true,false,,,,,,,,,,,,,kg,,,
pulsera-chinesca-edicion-limitada-hombre,Pulsera Chinesca Edición Limitada Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Chinesca de 20 cms disponible en 2 dimensiones (6mm y 9mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado",true,Medida,8mm/20cm,,,,,,,,,0.0,shopify,deny,manual,50600,79000,true,false,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/PULSERACHINAPREMIUM6MM.png?v=1782307473,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,kg,,,active
pulsera-chinesca-edicion-limitada-hombre,,,,,,,,,3mm/20cm,,,,,,,,,0.0,shopify,deny,manual,38400,60000,true,false,,,,,,,,,,,,,g,,,
pulsera-chinesca-edicion-limitada-hombre,,,,,,,,,6mm/20cm,,,,,,,,,0.0,shopify,deny,manual,42900,67000,true,false,,,,,,,,,,,,,g,,,
combo-franco-hombre,Combo Franco Hombre,"<p>Combo de Cadena y Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Veneciana 65 cms y 4 mm.</li>
<li>Pulsera Veneciana 20 cms y 4 mm.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Sin categoría,"","Combos, Hombre, Oro laminado",true,QUIERO,EL COMBO,,,,,,,,,0.0,shopify,continue,manual,84500,125000,true,false,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Combo_Franco_4mm.png?v=1780605328,1,"",false,Combo de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Combo de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
combo-franco-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/BLACS-FRANCO-4MM.jpg?v=1769640915,2,"",,,,,,,,
combo-franco-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena_Franco_4mm.png?v=1780456128,3,"",,,,,,,,
combo-cubana-continua-hombre,Combo Cubana Continua Hombre,"<p>Combo de Cadena y Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Cubana 65 cms y 6 mm.</li>
<li>Pulsera Cubana 20 cms y 6 mm.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Sin categoría,"","Combos, Hombre, Oro laminado",true,QUIERO,EL COMBO,,,,,,,,43596 - 53596,0.0,shopify,continue,manual,87500,125000,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Combo_cubana_continua_5mm.png?v=1780601693,1,"",false,Combo de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Combo de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Combo_cubana_continua_5mm.png?v=1780601693,g,,,active
combo-cubana-continua-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena_cubana_continua_5mm.png?v=1780455882,2,"",,,,,,,,
combo-cubana-continua-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Pulsera_cubana_continua_5mm.png?v=1780601716,3,"",,,,,,,,
cadena-china-exclusive-hombre,Cadena China Exclusive Hombre,"<h3><span style=""color: #ff2a00;""><em><strong>PAGAS AL RECIBIR O ADELANTADO  </strong></em></span></h3>
<p>GARANTÍA ❗💯 ( INCLUYE TARJETA DE GARANTIA ) Nuestras Joyas son producidas de acuerdo con las más estrictas normas internacionales de calidad,<span> </span><strong><span>CUENTA CON GARANTÍA DE X VIDA</span></strong>:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>PAGAR AL RECIBIR:</strong> </span>En este método de pago, puedes pagar en el momento de la entrega 📦 (no se envía si no se logra confirmación por llama o por WhatsApp<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>ENVÍOS A ISLAS:</strong> </span>Se pueden realizar pero cuentan con costos mas elevados de envíos y se debe cancelar el valor del envío por adelantado ( solo el valor del envío si desea que sea pago al recibir )<br data-mce-fragment=""1""><br data-mce-fragment=""1"">✅ Certificado de garantía  </p>
<p>✅ Material: Oro 18k laminado </p>
<p>✅ + 12.500 clientes felices  </p>
<p>✅ Resistentes a todo tipo de ambiente (Mar, cremas, perfumes) </p>
<p>  Todas nuestras joyas son cubiertas con 3 capas de oro 18K , son resistentes al agua de mar, piscinas y sudoración 100% garantizado<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>POLÍTICAS DE DEVOLUCIÓN:</strong> </span>puedes ver todas las políticas en el siguiente link https://isisgoldjewelry18laminado.com/policies/refund-policy</p>",Italux Joyería,Ropa y accesorios > Joyería,"","Cadenas, Hombre, Oro laminado",false,Medida,6mm/65cm,,,,,,,,'43900,500.0,shopify,continue,manual,79500,115000,true,false,,,,,"",,,,false,,,,kg,,,draft
cadena-grano-de-cafe-6mm-45cm,Cadena Grano de cafe 6mm 45cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'42982,0.0,shopify,deny,manual,40000,57000,true,false,,,,,,,,,false,,,,kg,,,draft
pulsera-escalera-cubana,Pulsera Escalera Cubana,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'54438,0.0,shopify,deny,manual,38500,55000,true,true,,,,,,,,,false,,,,kg,,,draft
cadena-grabada-3mm-45cm,Cadena Grabada 3mm 45cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'41175,0.0,shopify,deny,manual,38500,55000,true,true,,,,,,,,,false,,,,kg,,,draft
cadena-china-3mm-45cm,Cadena China 3mm 45cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'44978,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,,,,false,,,,kg,,,draft
cadena-escalera-cubana-60cm,Cadena Escalera Cubana 60cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'44438,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-edicion-limitado-caballo,Pulsera Edicion Limitado Caballo,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'1166,0.0,shopify,deny,manual,46200,66000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-exclusiva-diamantado,Pulsera Exclusiva Diamantado,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'1159,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Manilla_Exclusiva_Diamantada.png?v=1781477842,1,"",false,,,,kg,,,draft
pulsera-de-lujo-roma,Pulsera De Lujo Roma,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'1153,0.0,shopify,deny,manual,63000,90000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-san-benito-protector,Pulsera San Benito Protector,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'1144,0.0,shopify,deny,manual,63000,90000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-edicion-especial-italiano,Pulsera Edicion Especial Italiano,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'1137,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,,,,false,,,,kg,,,draft
manilla-monaco-diamantada,Manilla Monaco Diamantada,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'1122,0.0,shopify,deny,manual,63000,90000,true,true,,,,,,,,,false,,,,kg,,,draft
pulera-premium-lisa-tejida,Pulera Premium Lisa Tejida,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'1115,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,,,,false,,,,kg,,,draft
pulera-exclusiva-virgen-3-oros,Pulera Exclusiva Virgen 3 Oros,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'1108,0.0,shopify,deny,manual,63000,90000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-cruz-cristo-circonias,Dije Cruz Cristo Circonias,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'23145,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-san-miguel-arcangel,Dije San Miguel Arcangel,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'23137,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-milagrosa-mini,Dije Milagrosa Mini,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'23096,0.0,shopify,deny,manual,26600,38000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-cruz-mini-piedras,Dije Cruz Mini Piedras,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'23092,0.0,shopify,deny,manual,28000,40000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-crucificado,Dije Crucificado,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'23088,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-san-benito,Dije San Benito,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'23057,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-sagrado-rostro,Dije Sagrado Rostro,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'23022,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-chinesca-3mm-19cm,Pulsera Chinesca 3mm 19cm,"",Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'54798,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/PULSERACHINESCA3MM.png?v=1782307139,1,"",false,,,,kg,,,active
pulsera-poc-corn-3-4mm-19cm,Pulsera Poc Corn 3.4mm 19cm,"",Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'54701,0.0,shopify,deny,manual,38400,55000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/PULSERAPOPCORN3.5MM.png?v=1782307193,1,"",false,,,,kg,,,active
pulsera-singapur-3mm-19cm,Pulsera Singapur 3mm 19cm,"",Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'54543,0.0,shopify,deny,manual,38400,55000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/PULSERASINGAPUR3MM.png?v=1782245470,1,"",false,,,,kg,,,active
pulsera-trigo-3mm-18cm,Pulsera Trigo 3mm 18cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'53859,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-caracol-4-5mm-20cm,Pulsera Caracol 4.5mm 20cm,"",Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'53727,0.0,shopify,deny,manual,38400,55000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Pulsera_Caracol_hombre_9bda6493-9622-43f0-981d-faead12dfce0.png?v=1780606210,1,"",false,,,,kg,,,active
pulsera-caracol-2-5mm-18cm,Pulsera Caracol 2.5mm 18cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'53702,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-cilindros-3mm-20cm,Pulsera Cilindros 3mm 20cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'53620,0.0,shopify,deny,manual,38400,55000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-egipcia-3mm-18cm,Pulsera Egipcia 3mm 18cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'53488,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-franco-2-5mm-18cm,Pulsera Franco 2.5mm 18cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'53187,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-lazo-2mm-18cm,Pulsera Lazo 2mm 18cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'52782,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-veneciana-2mm-18cm,Pulsera Veneciana 2mm 18cm,"",Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'52687,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Pulsera_Dama_veneciana.png?v=1780364111,1,"",false,,,,kg,,,active
pulsera-cartier-3mm-18cm,Pulsera Cartier 3mm 18cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'52490,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,,,,false,,,,kg,,,draft
pulsera-cubana-3mm-18cm,Pulsera Cubana 3mm 18cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'52387,0.0,shopify,deny,manual,33600,48000,true,true,,,,,,,,,false,,,,kg,,,draft
cadena-pop-corn-3-4mm-65cm-1,Cadena Pop Corn 3.4mm 65cm,<p></p>,Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'44701,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_POPCORN_3.5MM.png?v=1782307024,1,"",false,,,,kg,,,active
cadena-pop-corn-3-4mm-65cm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_POPCORN_3.5MM_2.png?v=1782307036,2,"",,,,,,,,
cadena-pop-corn-3-4mm-65cm,Cadena Pop Corn 2mm 45ccm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'44697,0.0,shopify,deny,manual,38500,55000,true,true,,,,,,,,,false,,,,kg,,,draft
cadena-singapur-3mm-65cm,Cadena Singapur 3mm 65cm,<p></p>,Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'44543,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadenasingapur3mm.png?v=1780604502,1,"",false,,,,kg,,,active
cadena-singapur-3mm-65cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadenasingapur3mm_2.png?v=1780604522,2,"",,,,,,,,
cadena-singapur-3mm-45cm,Cadena Singapur 3mm 45cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'44541,0.0,shopify,deny,manual,38500,55000,true,true,,,,,,,,,false,,,,kg,,,draft
cadena-trigo-4mm-45cm,Cadena Trigo 4mm 65cm,<p></p>,Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'43862,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena_trigo_4mm.png?v=1780455767,1,"",false,,,,kg,,,active
cadena-trigo-4mm-45cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena_trigo_4mm_2.png?v=1780455781,2,"",,,,,,,,
cadena-trigo-2mm-45cm,Cadena Trigo 2mm 45cm,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'43858,0.0,shopify,deny,manual,38500,55000,true,true,,,,,,,,,false,,,,kg,,,draft
cadena-caracol-2-5mm-45cm,Cadena Caracol 2.5mm 45cm,"",Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'43702,0.0,shopify,deny,manual,38500,55000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Dama_caracol_2.png?v=1780364015,1,"",false,,,,kg,,,active
cadena-caracol-2-5mm-45cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Dama_Caracol_b1479381-ac1c-44ff-a74c-27d9f6100794.png?v=1780364026,2,"",,,,,,,,
cadena-cilindros-3mm-65cm,Cadena Cilindros 3mm 65cm,<p></p>,Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'43620,0.0,shopify,deny,manual,51500,73500,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadenacilindros3mm.png?v=1780604158,1,"",false,,,,kg,,,active
cadena-cilindros-3mm-65cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadenacilindros3mm_2.png?v=1780604172,2,"",,,,,,,,
cadena-veneciana-2mm-45cm,Cadena Veneciana 2mm 45cm,"",Italux Joyería,Sin categoría,"","",true,Title,Default Title,,,,,,,,'42687,0.0,shopify,deny,manual,38500,55000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Dama_veneciana_1.png?v=1780363844,1,"",false,,,,kg,,,active
dije-medalla-guadalupe,Dije Medalla Guadalupe,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'26953,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_MEDALLA_GUADALUPE.png?v=1782306749,1,"",false,,,,kg,,,active
dije-herradura-caballo,Dije Herradura Caballo,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'26947,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_HERRADURA.png?v=1782306724,1,"",false,,,,kg,,,active
dije-salvador,Dije Salvador,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'26941,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_SALVADOR.png?v=1782306682,1,"",false,,,,kg,,,active
dije-dolar,Dije Dolar,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'26930,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_DOLAR.png?v=1782306656,1,"",false,,,,kg,,,active
dije-signo-dolar,Dije Signo Dolar,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'26900,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_SIGNO_DOLAR.png?v=1782306632,1,"",false,,,,kg,,,active
dije-leon,Dije Leon,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'26787,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_LEON.png?v=1782306599,1,"",false,,,,kg,,,active
dije-virgen-tallada-copia,Dije Virgen Piedras,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'26085,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_VIRGEN_PIEDRAS.png?v=1782306782,1,"",false,,,,kg,,,active
dije-virgen-tallada,Dije Virgen Tallada,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'26062,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_VIRGEN_TALLADA.png?v=1782306956,1,"",false,,,,kg,,,active
dije-cruz-circonias,Dije Cruz Circonias,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'25481,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_CRUZ_CIRCONIAS.png?v=1782306914,1,"",false,,,,kg,,,active
dije-cruz-luz,Dije Cruz Luz,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'25473,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-cruz-plana,Dije Cruz Plana,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'25466,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJDE_CRUZ_PLANA.png?v=1782306560,1,"",false,,,,kg,,,active
dije-cruz-lumina,Dije Cruz Lumina,"",Italux Joyería,Sin categoría,"","",false,Title,Default Title,,,,,,,,'25459,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,,,,false,,,,kg,,,draft
dije-cruz-protectora,Dije Cruz Protectora,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'25454,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_CRUZ_PROTECTORA.png?v=1782306831,1,"",false,,,,kg,,,active
dije-madero-nuevo,Dije Madero Nuevo,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'25444,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_CRUZ_MADERO.png?v=1782306382,1,"",false,,,,kg,,,active
dije-cruz-piedras,Dije Cruz Piedras,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'25221,0.0,shopify,deny,manual,35700,51000,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_CRUZ_PIEDRAS.png?v=1782306350,1,"",false,,,,kg,,,active
dije-rostro-grande,Dije Rostro Grande,"",Italux Joyería,Ropa y accesorios > Joyería > Colgantes y dijes > Dijes,"","",true,Title,Default Title,,,,,,,,'24557,0.0,shopify,deny,manual,35700,51000,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DIJE_ROSTRO.png?v=1782306299,1,"",false,,,,kg,,,active
