Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cadena-singapur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0231.jpg?v=1766092481,2,"",,,,,,,,
cadena-singapur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/2_e41ef346-bf61-439a-b8dd-f960e03e1f21.jpg?v=1766092479,3,"",,,,,,,,
cadena-singapur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/134_1_b8dc6ce7-748d-4425-beef-686494d65176.jpg?v=1766092480,4,"",,,,,,,,
cadena-china,Cadena China Hombre 3mm,"<p data-mce-fragment=""1""><span style=""color: #ff2a00;"" data-mce-style=""color: #ff2a00;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">PAGAS AL RECIBIR</strong></span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">GARANTÍA ❗💯 ( INCLUYE TARJETA DE GARANTIA )</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Nuestras Joyas son producidas de acuerdo con las más estrictas normas internacionales de calidad, </span><strong data-mce-fragment=""1""><span style=""color: #ff2a00;"" data-mce-style=""color: #ff2a00;"" data-mce-fragment=""1"">CUENTA CON GARANTÍA DE 20 MESES </span></strong><span data-mce-fragment=""1"">:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">✅ Material: Oro 18k puro laminado</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">✅ No se Pela, ni raspa</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">✅ Resistentes a todo tipo de ambiente (Mar, cremas, perfumes)</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Todas nuestras joyas son cubiertas con 3 capas de oro 18K PURO, son resistentes al agua de mar, piscinas y sudoración 100% garantizado</span></p>
<h2 data-mce-fragment=""1"">
<span style=""color: #ff2a00;"" data-mce-style=""color: #ff2a00;"" data-mce-fragment=""1"">PRECIO ESPECIAL SOLO HOY - ENVIO GRATIS</span><span style=""color: #ff2a00;"" data-mce-style=""color: #ff2a00;"" data-mce-fragment=""1""><img height=""171"" width=""389"" src=""https://cdn.shopify.com/s/files/1/0668/1205/1749/files/WhatsAppImage2022-11-19at9.23.02AM_480x480.jpg?v=1668880553"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/0668/1205/1749/files/WhatsAppImage2022-11-19at9.23.02AM_480x480.jpg?v=1668880553"" data-mce-fragment=""1""></span>
</h2>",ITALUX JOYERÍA,Sin categoría,"","",true,Title,Default Title,,,,,,,,'43888,0.0,shopify,continue,manual,150500.00,215000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_CHINESCA_3MM.png?v=1782356647,1,"",false,,,,kg,,,active
cadena-china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0179_8766d88a-db84-40ce-846e-6795406cfeed.jpg?v=1766092484,2,"",,,,,,,,
cadena-lazo-mujer2mm,Cadena Lazo Mujer 2mm,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Sin categoría,"","Cadenas, Mujer, Oro laminado",true,Medida,2mm/45cm,,,,,,,,'42782,0.0,shopify,deny,manual,97425.00,129900.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/IMG_9334.jpg?v=1766092537,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-lazo-mujer2mm,,,,,,,,,3mm/45cm,,,,,,,,'42787,0.0,shopify,continue,manual,104925.00,139900.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/IMG_9335.jpg?v=1766092535,2,"",,,,,g,,,
pulsera-egipcia-mujer,Pulsera Egipcia Mujer,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Egipcia de 17 cms y 3 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Mujer, Oro laminado, Pulseras",true,Grosor,3mm,,Largo,17cm,,,,,,0.0,shopify,continue,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERASDAMA_EGIPCIA_3MM.jpg?v=1782350858,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERASDAMA_EGIPCIA_3MM.jpg?v=1782350858,g,,,active
pulsera-egipcia-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Egipcia_3_mm_17_cm_1_748be7ca-97fa-4b4d-94a8-b3b2d4089947.jpg?v=1782350856,2,"",,,,,,,,
pulsera-egipcia-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Egipcia_3_mm_17_cm_3_bde7b74f-9f72-42db-82fa-0d871418ab57.jpg?v=1782350856,3,"",,,,,,,,
pulsera-chinesca-mujer,Pulsera Chinesca Mujer,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Chinesca de 17 cms y 4 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Mujer, Oro laminado, Pulseras",true,Grosor,4mm,,Largo,17cm,,,,,,0.0,shopify,continue,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_DAMA_CHINESCA_4MM_1.jpg?v=1782350855,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-chinesca-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_chinesca_4_mm_17_cm_1_66fd142e-3163-4056-9abe-686b482e46d9.jpg?v=1782350854,2,"",,,,,,,,
pulsera-chinesca-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_chinesca_4_mm_17_cm_2_76eefee3-3c61-45cd-ba89-8d292a93046b.jpg?v=1782350854,3,"",,,,,,,,
pulsera-cartier-mujer,Pulsera Eslabon Mujer,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Cartier de 17 cms y 3 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Mujer, Oro laminado, Pulseras",true,Grosor,3mm,,Largo,17cm,,,,,,0.0,shopify,continue,manual,89950.00,128500.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Cartier_3_mm_17_cm_2.jpg?v=1782350852,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-cubana-mujer,Pulsera Cubana Mujer,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Cubana de 17 cms y 3 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Mujer, Oro laminado, Pulseras",true,Grosor,3mm,,Largo,17cm,,,,,,0.0,shopify,continue,manual,89950.00,128500.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/IMG_5150.jpg?v=1782350850,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-cubana-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/IMG_2435.jpg?v=1782350850,2,"",,,,,,,,
pulsera-grabada-hombre,Pulsera Grabada Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Grabada de 20 cms y 6 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulseras",true,Medida,4mmm/20cm,,,,,,,,,0.0,shopify,continue,manual,99400.00,142000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Grabada_varias.png?v=1782350848,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-grabada-hombre,,,,,,,,,6mm/20cm,,,,,,,,,0.0,shopify,continue,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_GRABADA_6MM_2.jpg?v=1782350849,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_GRABADA_6MM_2.jpg?v=1782350849,g,,,
pulsera-grabada-hombre,,,,,,,,,8mm/20cm,,,,,,,,,0.0,shopify,continue,manual,114800.00,164000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Grabada_6_mm_20_cm_2_f99307b1-280e-470e-89e2-5d1e992155a1.jpg?v=1782350848,3,"",,,,,g,,,
pulsera-grabada-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Grabada_6_mm_20_cm_3_32f26b91-62b6-4d93-b467-84195b309441.jpg?v=1782350848,4,"",,,,,,,,
pulsera-rustica-hombre,Pulsera Rustica Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Rustica de 20 cms y 6 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,Otros,"Hombre, Oro laminado, Pulseras",true,Title,Default Title,,,,,,,,'52600,0.0,shopify,deny,manual,134900.00,168000.00,true,false,,,,,'2089194,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_RUSTICA_6MM_e75efc5c-c5c4-4429-9905-49a84debb0d0.jpg?v=1782350846,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,kg,,,active
pulsera-rustica-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_RUSTICA_4MM.jpg?v=1782350847,2,"",,,,,,,,
pulsera-veneciana-hombre,Pulsera Veneciana Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Veneciana de 20 cms y 4 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulseras",true,Grosor,4mm/20cm,,,,,,,,,0.0,shopify,continue,manual,99400.00,142000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Veneciana_6mm.png?v=1782350844,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-veneciana-hombre,,,,,,,,,6mm/20cm,,,,,,,,,0.0,shopify,continue,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Veneciana_varias.png?v=1782350845,2,"",,,,,g,,,
pulsera-veneciana-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_veneciana_4mm.png?v=1782350844,3,"",,,,,,,,
pulsera-veneciana-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Veneciana_6_mm_20_cm_2_a5c6c9eb-2c93-437b-bd82-207a7bf95538.jpg?v=1782350844,4,"",,,,,,,,
pulsera-egipcia-hombre,Pulsera Egipcia Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Egipcia de 20 cms y 6 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulseras",true,Grosor,6mm,,Largo,20cm,,,,,,0.0,shopify,continue,manual,129500.00,185000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERAEGIPCIA6MM.png?v=1782350841,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-egipcia-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Egipcia_6_mm_20_cm_3_bb7cbb5c-c3b0-43e6-89b1-cddcd5dbe0e1.jpg?v=1782350841,2,"",,,,,,,,
pulsera-egipcia-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Egipcia_6_mm_20_cm_2.jpg?v=1782350842,3,"",,,,,,,,
pulsera-chinesca-hombre,Pulsera Chinesca Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Chinesca de 20 cms disponible en 2 dimensiones (6mm y 9mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado",true,Medida,4mm/20cm,,,,,,,,54883-0,0.0,shopify,continue,manual,114800.00,185000.00,true,false,,,,,80975-29737,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0289.jpg?v=1782350841,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-chinesca-hombre,,,,,,,,,6mm/20cm,,,,,,,,54888-1,0.0,shopify,deny,manual,129500.00,199900.00,true,false,,,,,80975-29738,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_china_4mm_hombre.png?v=1782350840,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_CHINA_6MM_c6c09625-8f80-4cbc-a06c-2f7ae7277997.jpg?v=1782350840,g,,,
pulsera-chinesca-hombre,,,,,,,,,8mm/20cm,,,,,,,,'54890,0.0,shopify,deny,manual,139900.00,164000.00,true,false,,,,,80975-29739,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_CHINA_6MM_c6c09625-8f80-4cbc-a06c-2f7ae7277997.jpg?v=1782350840,3,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0289.jpg?v=1782350841,kg,,,
pulsera-cartier-hombre,Pulsera Eslabon Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Cartier de 20 cms y 6 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulseras",true,Medida,6mm/20cm,,,,,,,,,0.0,shopify,continue,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Eslabon_6mm_2.png?v=1782350838,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Eslabon_6mm_2.png?v=1782350838,g,,,active
pulsera-cartier-hombre,,,,,,,,,9mm/20cm,,,,,,,,,0.0,shopify,continue,manual,139900.00,199900.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/foto-puesta_carter-comparacion.jpg?v=1782350837,2,"",,,,,g,,,
pulsera-cartier-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cartier_6_mm_20_cm_3_17cc54cd-db81-4892-a1c6-a2acb08fe6a2.jpg?v=1782350838,3,"",,,,,,,,
pulsera-cartier-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cartier_6_mm_20_cm_2_b48ad8ea-9eef-4a04-ae83-e6ea236d2e09.jpg?v=1782350837,4,"",,,,,,,,
pulsera-cartier-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Eslabon_6mm.png?v=1782350838,5,"",,,,,,,,
pulsera-cartier-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/foto-puesta_carter6mm.webp?v=1782350837,6,"",,,,,,,,
pulsera-lazo-hombre,Pulsera Lazo Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Lazo de 20 cms y 6 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulseras",true,Medida,4mm/20cm,,,,,,,,,0.0,shopify,continue,manual,99400.00,142000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_lazo_6mm_Varias.png?v=1782350836,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_LAZO_4MM_910d8031-52d2-4019-875c-f3f3c542c7ac.jpg?v=1782350836,g,,,active
pulsera-lazo-hombre,,,,,,,,,6mm/20cm,,,,,,,,,0.0,shopify,continue,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_lazo_6mm.png?v=1782350836,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_lazo_6mm.png?v=1782350836,g,,,
pulsera-lazo-hombre,,,,,,,,,8mm/20cm,,,,,,,,,0.0,shopify,continue,manual,114800.00,164000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_LAZO_4MM_910d8031-52d2-4019-875c-f3f3c542c7ac.jpg?v=1782350836,3,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_lazo_8mm.png?v=1782350836,g,,,
pulsera-lazo-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_lazo_8mm.png?v=1782350836,4,"",,,,,,,,
pulsera-serpiente-hombre,Pulsera Serpiente Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Serpiente de 20 cms y 6 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulseras",true,Medida,4mm/20cm,,,,,,,,,0.0,shopify,continue,manual,99400.00,142000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_SERPIENTE_6MM_b5d0bf3b-bfbf-4961-86f3-104f2fefa313.jpg?v=1782350835,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-serpiente-hombre,,,,,,,,,6mm/20cm,,,,,,,,,0.0,shopify,continue,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Serpiente_6_mm_20_cm_3_cf42e28d-d94e-41a0-8893-785db616c685.jpg?v=1782350834,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_SERPIENTE_6MM_b5d0bf3b-bfbf-4961-86f3-104f2fefa313.jpg?v=1782350835,g,,,
pulsera-serpiente-hombre,,,,,,,,,8mm/20cm,,,,,,,,,0.0,shopify,continue,manual,114800.00,164000.00,true,false,,,,,,,,,,,,,g,,,
pulsera-granocafe-hombre,Pulsera Grano de Café Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Gucci de 20 cms y 6 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulseras",true,Medida,6mm/20cm,,,,,,,,,0.0,shopify,continue,manual,150000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Gucci_ancla6mm.webp?v=1782350831,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-granocafe-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Gucci_2_ancla-comparacion_2.webp?v=1782350832,2,"",,,,,,,,
